Epoch,Pre R@50,Pre R@50 ZS,R@20,R@20 ZS,Avg,Pre on,next to,above,behind,in the front of,under,near,below,beside,in,by,on the left of,beneath,on the right of,on the top of,across,against,inside,adjacent to,contain,outside of,Pre on,next to,above,behind,in the front of,under,near,below,beside,in,by,on the left of,beneath,on the right of,on the top of,across,against,inside,adjacent to,contain,outside of,Pre on,next to,above,behind,in the front of,under,near,below,beside,in,by,on the left of,beneath,on the right of,on the top of,across,against,inside,adjacent to,contain,outside of,Pre on,next to,above,behind,in the front of,under,near,below,beside,in,by,on the left of,beneath,on the right of,on the top of,across,against,inside,adjacent to,contain,outside of,Pre avg. on,next to,above,behind,in the front of,under,near,below,beside,in,by,on the left of,beneath,on the right of,on the top of,across,against,inside,adjacent to,contain,outside of
3,93.06691449814126,82.45436105476674,77.26765799256505,56.3894523326572,77.29459646953255,99.37106918238993,96.59400544959128,97.46835443037975,98.61830742659758,97.55501222493888,90.72164948453609,95.18072289156626,91.47727272727273,50.0,92.81437125748504,77.27272727272727,77.66990291262135,90.12345679012346,68.18181818181817,38.46153846153847,0.0,12.5,9.090909090909092,0.0,0.0,0.0,92.22222222222223,90.66666666666666,93.02325581395348,94.73684210526315,94.3820224719101,85.71428571428571,97.9381443298969,82.45614035087719,34.78260869565217,72.72727272727273,72.22222222222221,77.27272727272727,75.0,65.11627906976744,32.0,0.0,0.0,20.0,0.0,0.0,nan,97.83368273934312,71.38964577656675,91.68173598553345,91.19170984455958,80.68459657701712,78.8659793814433,65.36144578313254,67.04545454545455,8.75,64.67065868263472,11.363636363636363,36.89320388349515,44.44444444444444,18.181818181818183,5.769230769230769,0.0,12.5,9.090909090909092,0.0,0.0,0.0,86.66666666666667,58.666666666666664,79.06976744186046,80.0,75.28089887640449,71.42857142857143,61.855670103092784,49.122807017543856,8.695652173913043,36.36363636363637,8.333333333333332,40.909090909090914,25.0,18.6046511627907,8.0,0.0,0.0,20.0,0.0,0.0,nan,94.02341020265548,79.32924613987284,90.31077841793179,91.13671484410507,86.97563253756765,81.68262150220913,80.08399577692212,72.52541866028707,25.557065217391305,66.64398475775721,42.2979797979798,58.186231244483665,58.641975308641975,42.52114164904862,21.05769230769231,0.0,6.25,14.545454545454547,0.0,0.0,0.0
4,93.86617100371747,83.87423935091279,78.86617100371747,57.809330628803245,78.60397799678775,99.2313067784766,98.9100817438692,97.2875226039783,97.23661485319516,96.08801955990221,96.1340206185567,91.26506024096386,94.88636363636364,75.0,97.60479041916167,51.13636363636363,73.7864077669903,90.12345679012346,67.04545454545455,55.769230769230774,0.0,12.5,9.090909090909092,0.0,0.0,0.0,92.22222222222223,97.33333333333334,93.02325581395348,90.52631578947368,92.13483146067416,89.28571428571429,93.81443298969072,89.47368421052632,63.04347826086957,90.9090909090909,41.66666666666667,72.72727272727273,75.0,62.7906976744186,52.0,0.0,0.0,20.0,0.0,0.0,nan,98.11320754716981,88.0108991825613,90.77757685352623,84.11053540587218,71.14914425427872,85.56701030927834,54.51807228915663,77.8409090909091,19.375,76.64670658682635,5.681818181818182,32.038834951456316,51.85185185185185,19.318181818181817,11.538461538461538,0.0,0.0,9.090909090909092,0.0,0.0,0.0,86.66666666666667,77.33333333333333,75.5813953488372,68.42105263157895,66.29213483146067,80.35714285714286,48.45360824742268,61.40350877192983,19.565217391304348,54.54545454545454,5.555555555555555,34.090909090909086,39.285714285714285,18.6046511627907,8.0,0.0,0.0,20.0,0.0,0.0,nan,94.05835080363383,90.3969118982743,89.1674376550738,85.07362967002999,81.41603252657893,87.83597201767304,72.01279344180847,80.90111642743221,44.24592391304348,79.92651061513338,26.010101010101014,53.160856134157115,64.06525573192239,41.93974630021142,31.826923076923077,0.0,3.125,14.545454545454547,0.0,0.0,0.0
5,93.56877323420075,82.96146044624746,78.84758364312268,56.49087221095335,77.96717238363105,99.30118798043326,99.04632152588556,96.56419529837251,97.75474956822107,96.57701711491443,96.1340206185567,87.65060240963855,94.88636363636364,63.74999999999999,98.20359281437125,62.5,75.72815533980582,90.12345679012346,64.77272727272727,55.769230769230774,0.0,12.5,9.090909090909092,0.0,0.0,0.0,92.22222222222223,97.33333333333334,90.69767441860465,91.57894736842105,93.25842696629213,89.28571428571429,83.50515463917526,89.47368421052632,52.17391304347826,90.9090909090909,58.333333333333336,75.0,75.0,60.46511627906976,52.0,0.0,0.0,20.0,0.0,0.0,nan,98.18308874912648,89.23705722070845,89.1500904159132,88.25561312607945,74.81662591687042,85.82474226804123,43.674698795180724,75.56818181818183,13.125,79.64071856287424,5.681818181818182,33.980582524271846,54.32098765432099,18.181818181818183,11.538461538461538,0.0,0.0,9.090909090909092,0.0,0.0,0.0,86.66666666666667,78.0,72.09302325581395,71.57894736842105,65.1685393258427,80.35714285714286,39.175257731958766,57.89473684210527,13.043478260869565,54.54545454545454,5.555555555555555,38.63636363636363,39.285714285714285,16.27906976744186,8.0,0.0,0.0,20.0,0.0,0.0,nan,94.09329140461217,90.90417801998184,87.12624584717608,87.29206435778565,82.45515233097991,87.90040500736379,63.50142839398833,79.45574162679426,35.52309782608695,80.82471420794774,33.01767676767677,55.836275375110326,64.68253968253968,39.92468287526427,31.826923076923077,0.0,3.125,14.545454545454547,0.0,0.0,0.0
