Epoch,Pre R@50,Pre R@50 ZS,R@20,R@20 ZS,Avg,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre avg. wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate
3,96.02739726027397,65.33333333333333,91.3013698630137,38.666666666666664,72.83219178082192,100.0,94.48818897637796,100.0,100.0,86.11111111111111,84.0,96.66666666666667,78.94736842105263,80.0,45.45454545454545,100.0,0.0,83.33333333333334,25.0,45.45454545454545,nan,50.0,100.0,50.0,33.33333333333333,nan,57.14285714285714,0.0,66.66666666666666,nan,nan,0.0,100.0,100.0,90.9090909090909,100.0,100.0,71.42857142857143,60.0,0.0,42.857142857142854,87.5,50.0,nan,0.0,nan,25.0,100.0,nan,66.66666666666666,nan,0.0,0.0,nan,100.0,0.0,66.66666666666666,nan,nan,0.0,nan,99.90530303030303,83.46456692913385,91.30434782608695,94.11764705882352,69.44444444444444,52.0,96.66666666666667,68.42105263157895,33.33333333333333,0.0,28.57142857142857,0.0,16.666666666666664,25.0,36.36363636363637,nan,25.0,100.0,0.0,16.666666666666664,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,0.0,100.0,63.63636363636363,33.33333333333333,100.0,57.14285714285714,20.0,0.0,28.57142857142857,50.0,0.0,nan,0.0,nan,25.0,50.0,nan,33.33333333333333,nan,0.0,0.0,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,nan,99.97632575757575,83.12455261274158,81.15942028985506,98.52941176470588,71.03174603174602,54.0,48.333333333333336,54.69924812030075,62.70833333333333,23.863636363636363,64.28571428571428,0.0,50.0,25.0,57.95454545454545,nan,43.75,100.0,12.5,12.499999999999998,nan,39.285714285714285,0.0,49.999999999999986,nan,nan,0.0,50.0
4,95.68493150684931,62.66666666666667,90.89041095890411,36.0,71.31050228310502,100.0,94.48818897637796,95.65217391304348,100.0,88.88888888888889,72.0,90.0,78.94736842105263,80.0,45.45454545454545,100.0,0.0,83.33333333333334,25.0,54.54545454545454,nan,50.0,100.0,50.0,33.33333333333333,nan,57.14285714285714,0.0,66.66666666666666,nan,nan,0.0,100.0,100.0,90.9090909090909,66.66666666666666,100.0,71.42857142857143,40.0,0.0,42.857142857142854,87.5,50.0,nan,0.0,nan,25.0,100.0,nan,66.66666666666666,nan,0.0,0.0,nan,100.0,0.0,66.66666666666666,nan,nan,0.0,nan,99.90530303030303,85.03937007874016,89.13043478260869,91.17647058823529,69.44444444444444,36.0,80.0,73.68421052631578,33.33333333333333,0.0,28.57142857142857,0.0,33.33333333333333,25.0,36.36363636363637,nan,25.0,100.0,0.0,16.666666666666664,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,50.0,100.0,54.54545454545454,33.33333333333333,100.0,57.14285714285714,0.0,0.0,28.57142857142857,50.0,0.0,nan,0.0,nan,25.0,50.0,nan,33.33333333333333,nan,0.0,0.0,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,nan,99.97632575757575,81.2455261274159,71.19565217391303,97.79411764705883,71.72619047619048,37.0,42.5,56.01503759398496,62.70833333333333,23.863636363636363,64.28571428571428,0.0,58.333333333333336,25.0,60.22727272727273,nan,43.75,100.0,12.5,12.499999999999998,nan,39.285714285714285,0.0,49.999999999999986,nan,nan,0.0,75.0
5,95.54794520547945,61.33333333333333,90.47945205479452,34.66666666666667,70.5068493150685,100.0,93.7007874015748,95.65217391304348,100.0,86.11111111111111,72.0,90.0,78.94736842105263,80.0,45.45454545454545,100.0,0.0,83.33333333333334,25.0,54.54545454545454,nan,50.0,100.0,50.0,33.33333333333333,nan,57.14285714285714,0.0,66.66666666666666,nan,nan,0.0,100.0,100.0,81.81818181818183,66.66666666666666,100.0,71.42857142857143,40.0,0.0,42.857142857142854,87.5,50.0,nan,0.0,nan,25.0,100.0,nan,66.66666666666666,nan,0.0,0.0,nan,100.0,0.0,66.66666666666666,nan,nan,0.0,nan,99.81060606060606,84.25196850393701,86.95652173913044,91.17647058823529,63.888888888888886,36.0,80.0,73.68421052631578,33.33333333333333,0.0,28.57142857142857,0.0,33.33333333333333,25.0,36.36363636363637,nan,25.0,100.0,0.0,16.666666666666664,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,0.0,100.0,45.45454545454545,33.33333333333333,100.0,57.14285714285714,0.0,0.0,28.57142857142857,50.0,0.0,nan,0.0,nan,25.0,50.0,nan,33.33333333333333,nan,0.0,0.0,nan,0.0,0.0,33.33333333333333,nan,nan,0.0,nan,99.95265151515152,76.30637079455977,70.65217391304347,97.79411764705883,69.64285714285714,37.0,42.5,56.01503759398496,62.70833333333333,23.863636363636363,64.28571428571428,0.0,58.333333333333336,25.0,60.22727272727273,nan,43.75,100.0,12.5,12.499999999999998,nan,39.285714285714285,0.0,49.999999999999986,nan,nan,0.0,50.0
