Epoch,Pre R@50,Pre R@50 ZS,R@20,R@20 ZS,Avg,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate,Pre avg. wear,hold,sit,ride,carry,look,use,cover,touch,watch,talk,fly,pull,park,drive,walk,lean,eat,face,lying,hit,play,rest,follow,feed,kick,walk,skate
3,88.42465753424658,66.66666666666666,38.15068493150685,37.333333333333336,57.64383561643835,92.23484848484848,93.7007874015748,100.0,100.0,83.33333333333334,76.0,63.33333333333333,94.73684210526315,53.333333333333336,36.36363636363637,28.57142857142857,0.0,66.66666666666666,50.0,27.27272727272727,nan,50.0,100.0,0.0,16.666666666666664,nan,0.0,0.0,66.66666666666666,nan,nan,100.0,50.0,100.0,100.0,100.0,100.0,71.42857142857143,80.0,0.0,85.71428571428571,62.5,50.0,nan,0.0,nan,50.0,50.0,nan,66.66666666666666,nan,0.0,0.0,nan,0.0,0.0,66.66666666666666,nan,nan,100.0,nan,34.28030303030303,66.14173228346458,71.73913043478261,67.64705882352942,58.333333333333336,52.0,23.333333333333332,52.63157894736842,0.0,0.0,0.0,0.0,33.33333333333333,50.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,100.0,90.9090909090909,100.0,50.0,42.857142857142854,60.0,0.0,28.57142857142857,0.0,0.0,nan,0.0,nan,50.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,81.62878787878788,87.68790264853257,92.93478260869566,79.41176470588235,63.98809523809524,67.0,21.666666666666664,65.41353383458646,28.958333333333336,21.590909090909093,14.285714285714285,0.0,49.99999999999999,50.0,19.318181818181817,nan,29.166666666666664,50.0,0.0,4.166666666666666,nan,0.0,0.0,33.33333333333333,nan,nan,50.0,25.0
4,95.0,73.33333333333333,59.10958904109589,54.666666666666664,70.52739726027397,100.0,97.63779527559055,100.0,100.0,91.66666666666666,64.0,63.33333333333333,100.0,66.66666666666666,36.36363636363637,28.57142857142857,0.0,83.33333333333334,50.0,45.45454545454545,nan,50.0,100.0,0.0,33.33333333333333,nan,28.57142857142857,0.0,66.66666666666666,nan,nan,100.0,50.0,100.0,100.0,100.0,100.0,85.71428571428571,80.0,0.0,100.0,62.5,50.0,nan,0.0,nan,50.0,100.0,nan,66.66666666666666,nan,0.0,0.0,nan,66.66666666666666,0.0,66.66666666666666,nan,nan,100.0,nan,60.22727272727273,71.65354330708661,86.95652173913044,79.41176470588235,69.44444444444444,36.0,36.666666666666664,78.94736842105263,13.333333333333334,0.0,14.285714285714285,0.0,33.33333333333333,50.0,9.090909090909092,nan,0.0,0.0,0.0,0.0,nan,14.285714285714285,0.0,0.0,nan,nan,0.0,0.0,100.0,100.0,100.0,100.0,85.71428571428571,60.0,0.0,100.0,12.5,0.0,nan,0.0,nan,50.0,50.0,nan,0.0,nan,0.0,0.0,nan,33.33333333333333,0.0,0.0,nan,nan,0.0,nan,90.05681818181819,92.32283464566929,96.73913043478261,94.85294117647058,83.13492063492063,60.0,25.0,94.73684210526315,38.75,21.590909090909093,21.428571428571427,0.0,58.333333333333336,50.0,51.13636363636363,nan,29.166666666666664,50.0,0.0,8.333333333333332,nan,35.71428571428571,0.0,33.33333333333333,nan,nan,50.0,25.0
5,71.57534246575342,61.33333333333333,20.34246575342466,29.333333333333332,45.646118721461185,75.09469696969697,81.88976377952756,76.08695652173914,88.23529411764706,52.77777777777778,44.0,36.666666666666664,89.47368421052632,33.33333333333333,18.181818181818183,14.285714285714285,0.0,66.66666666666666,50.0,9.090909090909092,nan,50.0,100.0,50.0,16.666666666666664,nan,42.857142857142854,0.0,33.33333333333333,nan,nan,0.0,0.0,100.0,100.0,100.0,100.0,71.42857142857143,60.0,0.0,71.42857142857143,25.0,50.0,nan,0.0,nan,50.0,50.0,nan,66.66666666666666,nan,100.0,0.0,nan,66.66666666666666,0.0,33.33333333333333,nan,nan,0.0,nan,19.318181818181817,33.85826771653544,21.73913043478261,35.294117647058826,22.22222222222222,12.0,6.666666666666667,36.84210526315789,6.666666666666667,0.0,0.0,0.0,33.33333333333333,50.0,0.0,nan,0.0,0.0,50.0,0.0,nan,28.57142857142857,0.0,0.0,nan,nan,0.0,0.0,25.0,54.54545454545454,66.66666666666666,50.0,42.857142857142854,40.0,0.0,28.57142857142857,12.5,0.0,nan,0.0,nan,50.0,0.0,nan,0.0,nan,100.0,0.0,nan,33.33333333333333,0.0,0.0,nan,nan,0.0,nan,54.853219696969695,67.57337151037939,66.1231884057971,68.38235294117648,47.32142857142858,39.0,10.833333333333332,56.578947368421055,19.375,17.045454545454547,7.142857142857142,0.0,49.99999999999999,50.0,14.772727272727273,nan,29.166666666666664,50.0,75.0,4.166666666666666,nan,42.85714285714285,0.0,16.666666666666664,nan,nan,0.0,0.0
